joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
2.62143850326538,-1.33044512689624,0.330641571675436,-2.01377501110219,0.47917366027832,-0.904316250477926
2.62145042419434,-1.33042128503833,0.33066445985903,-2.01376309017324,0.479161739349365,-0.904340092335836
2.62141442298889,-1.33039744318042,0.330616776143209,-2.01376309017324,0.47917366027832,-0.904304329548971
2.62139058113098,-1.3304570478252,0.330628220235006,-2.01382317165517,0.479137897491455,-0.904316250477926
2.62141442298889,-1.33040888727222,0.330616776143209,-2.01378693203115,0.479185581207275,-0.904280010853903
2.62143850326538,-1.33043320596729,0.330616776143209,-2.01378693203115,0.479185581207275,-0.904304329548971
2.62142658233643,-1.33044512689624,0.330605332051412,-2.01378693203115,0.479149341583252,-0.904280010853903
2.62143850326538,-1.33043320596729,0.330605332051412,-2.01378693203115,0.479149341583252,-0.904292408620016
2.62143850326538,-1.33043320596729,0.330628220235006,-2.01381077388906,0.479185581207275,-0.904316250477926
2.62148666381836,-1.33042128503833,0.330605332051412,-2.01382317165517,0.479161739349365,-0.904304329548971
2.62143850326538,-1.33044512689624,0.330605332051412,-2.01378693203115,0.479161739349365,-0.904304329548971
2.62146258354187,-1.33048136652026,0.330628220235006,-2.01377501110219,0.479161739349365,-0.904328171406881
2.62147450447083,-1.33044512689624,0.330641571675436,-2.01377501110219,0.479185581207275,-0.904304329548971
2.62145042419434,-1.33042128503833,0.330616776143209,-2.01381077388906,0.479137897491455,-0.904328171406881
2.62145042419434,-1.3304570478252,0.330605332051412,-2.01376309017324,0.479161739349365,-0.904292408620016
2.62142658233643,-1.33043320596729,0.330628220235006,-2.01381077388906,0.479137897491455,-0.904304329548971
2.62143850326538,-1.33044512689624,0.330556694661276,-2.01381077388906,0.47917366027832,-0.904304329548971
2.62142658233643,-1.33043320596729,0.330591980610983,-2.01378693203115,0.47917366027832,-0.904304329548971
2.62145042419434,-1.33042128503833,0.330580536519186,-2.01382317165517,0.47917366027832,-0.904268566762106
2.62147450447083,-1.33043320596729,0.330616776143209,-2.0137988529601,0.47919750213623,-0.904304329548971
2.62145042419434,-1.33044512689624,0.330605332051412,-2.01378693203115,0.479149341583252,-0.904316250477926
2.62145042419434,-1.33044512689624,0.330605332051412,-2.01376309017324,0.47917366027832,-0.904304329548971
2.62143850326538,-1.3304570478252,0.330605332051412,-2.01381077388906,0.479161739349365,-0.904316250477926
2.62151050567627,-1.3304570478252,0.330616776143209,-2.01381077388906,0.479161739349365,-0.904304329548971
2.62143850326538,-1.33043320596729,0.330605332051412,-2.01378693203115,0.47917366027832,-0.904280010853903
2.62142658233643,-1.33043320596729,0.33066445985903,-2.01376309017324,0.479185581207275,-0.904316250477926
2.62142658233643,-1.33043320596729,0.330605332051412,-2.01378693203115,0.47917366027832,-0.904328171406881
2.62148666381836,-1.33043320596729,0.330605332051412,-2.0137988529601,0.479185581207275,-0.904304329548971
2.62142658233643,-1.33042128503833,0.330616776143209,-2.0137988529601,0.479125499725342,-0.904304329548971
2.62142658233643,-1.33043320596729,0.330605332051412,-2.01378693203115,0.47917366027832,-0.904280010853903
2.62147450447083,-1.33042128503833,0.330616776143209,-2.01383509258413,0.479185581207275,-0.904292408620016
2.62145042419434,-1.33042128503833,0.330591980610983,-2.0137988529601,0.479149341583252,-0.904292408620016
2.62145042419434,-1.33046896875415,0.330591980610983,-2.01378693203115,0.47917366027832,-0.904292408620016
2.62145042419434,-1.33043320596729,0.330628220235006,-2.01378693203115,0.479137897491455,-0.904280010853903
2.62141442298889,-1.33044512689624,0.330628220235006,-2.01383509258413,0.479161739349365,-0.904304329548971
2.62143850326538,-1.33042128503833,0.330616776143209,-2.01381077388906,0.47917366027832,-0.904316250477926
2.62145042419434,-1.33044512689624,0.330628220235006,-2.01381077388906,0.479137897491455,-0.904280010853903
2.62145042419434,-1.33043320596729,0.330616776143209,-2.01377501110219,0.479125499725342,-0.904328171406881
2.62145042419434,-1.33046896875415,0.330605332051412,-2.01378693203115,0.479161739349365,-0.904292408620016
2.62142658233643,-1.33046896875415,0.330605332051412,-2.01378693203115,0.479185581207275,-0.904292408620016
2.62145042419434,-1.33048136652026,0.330591980610983,-2.01382317165517,0.479149341583252,-0.904304329548971
2.62146258354187,-1.33042128503833,0.330591980610983,-2.0137988529601,0.479149341583252,-0.904304329548971
2.62147450447083,-1.33043320596729,0.330616776143209,-2.01376309017324,0.479137897491455,-0.904304329548971
2.62145042419434,-1.33039744318042,0.330591980610983,-2.01383509258413,0.47917366027832,-0.904328171406881
2.62143850326538,-1.33044512689624,0.330605332051412,-2.01378693203115,0.479161739349365,-0.904304329548971
2.62147450447083,-1.33042128503833,0.330628220235006,-2.01378693203115,0.47917366027832,-0.904328171406881
2.62145042419434,-1.3304570478252,0.330628220235006,-2.01377501110219,0.47919750213623,-0.904304329548971
2.62145042419434,-1.33042128503833,0.330605332051412,-2.0137988529601,0.479113101959229,-0.904304329548971
2.62143850326538,-1.33044512689624,0.330605332051412,-2.0137988529601,0.479185581207275,-0.904292408620016
2.62142658233643,-1.33040888727222,0.330605332051412,-2.01378693203115,0.479161739349365,-0.904292408620016
2.62146258354187,-1.3304570478252,0.330605332051412,-2.01376309017324,0.479161739349365,-0.904304329548971
2.62145042419434,-1.33044512689624,0.330591980610983,-2.01378693203115,0.479149341583252,-0.904316250477926
2.62145042419434,-1.33044512689624,0.330591980610983,-2.01382317165517,0.479185581207275,-0.904292408620016
2.62141442298889,-1.3304570478252,0.330628220235006,-2.01377501110219,0.479161739349365,-0.904268566762106
2.62147450447083,-1.33046896875415,0.330591980610983,-2.01382317165517,0.47917366027832,-0.904304329548971
2.62151050567627,-1.33043320596729,0.330580536519186,-2.0137988529601,0.47917366027832,-0.904316250477926
2.62146258354187,-1.33049281061206,0.330591980610983,-2.01382317165517,0.479185581207275,-0.904268566762106
2.62145042419434,-1.3304570478252,0.330605332051412,-2.01378693203115,0.479149341583252,-0.904292408620016
2.62147450447083,-1.33049281061206,0.330591980610983,-2.0137988529601,0.479185581207275,-0.904304329548971
2.62145042419434,-1.33043320596729,0.330628220235006,-2.01376309017324,0.479137897491455,-0.904292408620016
2.62151050567627,-1.33048136652026,0.330580536519186,-2.01378693203115,0.479137897491455,-0.904280010853903
2.62145042419434,-1.33048136652026,0.330591980610983,-2.01381077388906,0.479149341583252,-0.904280010853903
2.62143850326538,-1.33040888727222,0.330591980610983,-2.01381077388906,0.479185581207275,-0.904292408620016
2.62147450447083,-1.33043320596729,0.330591980610983,-2.01378693203115,0.479185581207275,-0.904292408620016
2.62142658233643,-1.33046896875415,0.330591980610983,-2.0137988529601,0.47917366027832,-0.904268566762106
2.62145042419434,-1.3304570478252,0.330591980610983,-2.0137988529601,0.479161739349365,-0.904304329548971
2.62149858474731,-1.3304570478252,0.330605332051412,-2.0137988529601,0.479161739349365,-0.904292408620016
2.62143850326538,-1.33043320596729,0.330628220235006,-2.01381077388906,0.479149341583252,-0.904280010853903
2.62142658233643,-1.33043320596729,0.330569092427389,-2.01378693203115,0.47917366027832,-0.904304329548971
2.62148666381836,-1.33048136652026,0.330605332051412,-2.0137988529601,0.47919750213623,-0.904280010853903
2.62142658233643,-1.33044512689624,0.330591980610983,-2.01378693203115,0.479161739349365,-0.904316250477926
2.62147450447083,-1.33046896875415,0.330580536519186,-2.01376309017324,0.47917366027832,-0.904328171406881
2.62145042419434,-1.3304570478252,0.330605332051412,-2.0137988529601,0.47919750213623,-0.904280010853903
2.62145042419434,-1.33044512689624,0.330628220235006,-2.01378693203115,0.479185581207275,-0.904316250477926
2.62142658233643,-1.33044512689624,0.330605332051412,-2.01378693203115,0.47917366027832,-0.904304329548971
2.62148666381836,-1.33043320596729,0.330591980610983,-2.01378693203115,0.479149341583252,-0.904304329548971
2.62142658233643,-1.3304570478252,0.330580536519186,-2.01377501110219,0.47917366027832,-0.904292408620016
2.62142658233643,-1.33046896875415,0.330605332051412,-2.01381077388906,0.47917366027832,-0.904304329548971
2.62145042419434,-1.33046896875415,0.330580536519186,-2.01382317165517,0.479161739349365,-0.904316250477926
2.62146258354187,-1.33046944559131,0.330569092427389,-2.01381077388906,0.479149341583252,-0.904280010853903
2.62140250205994,-1.33051760614429,0.330569092427389,-2.01384701351308,0.47917366027832,-0.904268566762106
2.62145042419434,-1.33050616205249,0.330521408711569,-2.0137988529601,0.479149341583252,-0.904280010853903
2.62145042419434,-1.33055479944263,0.330521408711569,-2.01383509258413,0.479185581207275,-0.904292408620016
2.62146258354187,-1.33065112054858,0.330544296895162,-2.01383509258413,0.479149341583252,-0.904316250477926
2.62142658233643,-1.33073599756274,0.330460373555319,-2.01385893444204,0.47917366027832,-0.904292408620016
2.62145042419434,-1.3308323186687,0.330483261738912,-2.01383509258413,0.47917366027832,-0.904268566762106
2.62143850326538,-1.33091624200854,0.330433670674459,-2.01383509258413,0.479185581207275,-0.904304329548971
2.62147450447083,-1.33103640497241,0.330290619526998,-2.01384701351308,0.479137897491455,-0.904304329548971
2.62147450447083,-1.33109648645435,0.330206696187155,-2.01385893444204,0.479185581207275,-0.904352013264791
2.62146258354187,-1.33123953760181,0.330182854329244,-2.01383509258413,0.479137897491455,-0.904304329548971
2.62142658233643,-1.33132203043018,0.330050293599264,-2.01388325313711,0.47917366027832,-0.904292408620016
2.62147450447083,-1.33138163507495,0.330038849507467,-2.01388325313711,0.479149341583252,-0.904292408620016
