joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
-0.227663342152731,-0.799090699558594,-0.10428524017334,-2.08109535793447,0.0688166618347168,7.06049710908999
-0.227675739918844,-0.799102620487549,-0.10427188873291,-2.08110727886342,0.0688281059265137,7.0605095068561
-0.227651898060934,-0.799090699558594,-0.10428524017334,-2.08111919979238,0.0688042640686035,7.0605209509479
-0.227639500294821,-0.799114541416504,-0.104296684265137,-2.08113112072133,0.0688042640686035,7.06048566499819
-0.227651898060934,-0.799078778629639,-0.10428524017334,-2.08114304165029,0.0687923431396484,7.06048566499819
-0.227675739918844,-0.799126462345459,-0.104320526123047,-2.08111919979238,0.0687680244445801,7.0605209509479
-0.227651898060934,-0.799114541416504,-0.10428524017334,-2.08113112072133,0.0688042640686035,7.06048566499819
-0.227651898060934,-0.799114541416504,-0.10428524017334,-2.08114304165029,0.0688281059265137,7.06049710908999
-0.227675739918844,-0.799066857700684,-0.104296684265137,-2.08110727886342,0.0688042640686035,7.06046134630312
-0.227663342152731,-0.799090699558594,-0.10427188873291,-2.08111919979238,0.0688042640686035,7.06048518816103
-0.227639500294821,-0.799102620487549,-0.104320526123047,-2.08114304165029,0.0688042640686035,7.06047326723208
-0.227663342152731,-0.799102620487549,-0.104296684265137,-2.08111919979238,0.0688281059265137,7.06048518816103
-0.227639500294821,-0.799066857700684,-0.10427188873291,-2.08116736034536,0.0688281059265137,7.06046134630312
-0.227663342152731,-0.799126462345459,-0.104296684265137,-2.08113112072133,0.0688042640686035,7.0605095068561
-0.227627579365866,-0.799126462345459,-0.10427188873291,-2.08114304165029,0.0688281059265137,7.0605095068561
-0.227639500294821,-0.799126462345459,-0.10428524017334,-2.08113112072133,0.0688042640686035,7.0605095068561
-0.227675739918844,-0.799090699558594,-0.104308128356934,-2.08109535793447,0.0687923431396484,7.06044942537417
-0.227639500294821,-0.799102620487549,-0.104296684265137,-2.08113112072133,0.0688042640686035,7.06049710908999
-0.227675739918844,-0.799126462345459,-0.10428524017334,-2.08110727886342,0.0688166618347168,7.06047326723208
-0.227675739918844,-0.799126462345459,-0.104296684265137,-2.08108343700551,0.0688281059265137,7.06046134630312
-0.227675739918844,-0.799102620487549,-0.104296684265137,-2.08114304165029,0.0687680244445801,7.06046134630312
-0.227651898060934,-0.799090699558594,-0.104296684265137,-2.08111919979238,0.0688166618347168,7.06046134630312
-0.227627579365866,-0.799090699558594,-0.10427188873291,-2.08111919979238,0.0688042640686035,7.06046134630312
-0.227687184010641,-0.799126462345459,-0.104296684265137,-2.08110727886342,0.0688166618347168,7.06047326723208
-0.227627579365866,-0.799126462345459,-0.10428524017334,-2.08110727886342,0.0688166618347168,7.06044942537417
-0.227663342152731,-0.799126462345459,-0.10427188873291,-2.08113112072133,0.0688042640686035,7.06044942537417
-0.227627579365866,-0.799078778629639,-0.104296684265137,-2.08109535793447,0.0688281059265137,7.06049710908999
-0.227663342152731,-0.799078778629639,-0.10427188873291,-2.08116736034536,0.0688281059265137,7.06047326723208
-0.227663342152731,-0.799126462345459,-0.104308128356934,-2.08111919979238,0.0688166618347168,7.06047326723208
-0.227651898060934,-0.799078778629639,-0.104260444641113,-2.08114304165029,0.0688166618347168,7.0605095068561
-0.227663342152731,-0.799090699558594,-0.10428524017334,-2.08110727886342,0.0688166618347168,7.06047326723208
-0.227639500294821,-0.799090699558594,-0.10428524017334,-2.08113112072133,0.0688042640686035,7.06044942537417
-0.227663342152731,-0.799114541416504,-0.10428524017334,-2.08113112072133,0.0688042640686035,7.0605095068561
-0.227639500294821,-0.799102620487549,-0.10428524017334,-2.08111919979238,0.0688042640686035,7.06047326723208
-0.227663342152731,-0.799102620487549,-0.104308128356934,-2.08109535793447,0.0688166618347168,7.06043750444521
-0.227639500294821,-0.799102620487549,-0.104260444641113,-2.08119120220327,0.0688281059265137,7.06047326723208
-0.227663342152731,-0.799114541416504,-0.10427188873291,-2.08114304165029,0.068840503692627,7.06047326723208
-0.227675739918844,-0.799138383274414,-0.10428524017334,-2.08110727886342,0.0688042640686035,7.06044942537417
-0.227663342152731,-0.799078778629639,-0.104320526123047,-2.08111919979238,0.0688166618347168,7.0605095068561
-0.227675739918844,-0.799126462345459,-0.10427188873291,-2.08113112072133,0.0688042640686035,7.06044942537417
-0.227651898060934,-0.799102620487549,-0.10428524017334,-2.08109535793447,0.0687923431396484,7.06048566499819
-0.227675739918844,-0.799078778629639,-0.10428524017334,-2.08116736034536,0.0687923431396484,7.06047326723208
-0.227639500294821,-0.799126462345459,-0.10428524017334,-2.08110727886342,0.0688166618347168,7.06044942537417
-0.227627579365866,-0.799090699558594,-0.10428524017334,-2.08109535793447,0.0688166618347168,7.06048566499819
-0.227651898060934,-0.799126462345459,-0.10433292388916,-2.08111919979238,0.0687923431396484,7.06047326723208
-0.227651898060934,-0.799090699558594,-0.10428524017334,-2.0811554394164,0.0687923431396484,7.06046134630312
-0.227651898060934,-0.799114541416504,-0.10428524017334,-2.08114304165029,0.0687923431396484,7.06047326723208
-0.227651898060934,-0.799090699558594,-0.104296684265137,-2.08114304165029,0.0688042640686035,7.06046134630312
-0.227687184010641,-0.799078778629639,-0.104260444641113,-2.08113112072133,0.0688166618347168,7.06047326723208
-0.227663342152731,-0.799102620487549,-0.104320526123047,-2.08108343700551,0.0688166618347168,7.06048566499819
-0.227651898060934,-0.799126462345459,-0.10428524017334,-2.08111919979238,0.0687923431396484,7.0605095068561
-0.227639500294821,-0.799066857700684,-0.10428524017334,-2.08113112072133,0.0688042640686035,7.06048566499819
-0.227627579365866,-0.799114541416504,-0.10427188873291,-2.08111919979238,0.0688042640686035,7.06046134630312
-0.227699581776754,-0.799102620487549,-0.104249000549316,-2.08109535793447,0.0688529014587402,7.06047326723208
-0.227651898060934,-0.799114541416504,-0.104260444641113,-2.08113112072133,0.0688166618347168,7.06049710908999
-0.227651898060934,-0.799066857700684,-0.10427188873291,-2.08113112072133,0.0688166618347168,7.0605095068561
-0.227627579365866,-0.799078778629639,-0.104249000549316,-2.08114304165029,0.0688281059265137,7.06047326723208
-0.22761565843691,-0.799090699558594,-0.10423755645752,-2.08109535793447,0.0688166618347168,7.06047326723208
-0.22761565843691,-0.799054936771729,-0.104236602783203,-2.08108343700551,0.0687804222106934,7.0605095068561
-0.227639500294821,-0.799043015842773,-0.104212760925293,-2.08108343700551,0.0688042640686035,7.06047326723208
-0.227591816579,-0.79903061807666,-0.104165077209473,-2.08103527645254,0.0687804222106934,7.0605095068561
-0.227578941975729,-0.799018697147705,-0.104128837585449,-2.08102335552358,0.0688042640686035,7.06056958833803
-0.227351490651266,-0.79900677621875,-0.103917121887207,-2.0809751949706,0.0687923431396484,7.06053334871401
-0.227291409169332,-0.798922376041748,-0.103484153747559,-2.08040489772939,0.0687923431396484,7.0606053511249
-0.22718316713442,-0.798691586857178,-0.103423118591309,-2.0786148510375,0.0687441825866699,7.06066877046694
-0.227148358021871,-0.79834063470874,-0.103470802307129,-2.07660212139272,0.0687565803527832,7.06074935594668
-0.227039162312643,-0.797528104191162,-0.103423118591309,-2.0736419163146,0.0687441825866699,7.06071311632265
-0.226881329213278,-0.79653342187915,-0.103388786315918,-2.07140745739126,0.0687441825866699,7.06072503725161
-0.226712052022116,-0.795782403354981,-0.103411674499512,-2.06982721904897,0.0687804222106934,7.06078511873354
-0.226406876240866,-0.794762925510742,-0.103459358215332,-2.06813110927724,0.0687680244445801,7.06077319780459
-0.225865666066305,-0.793735818271973,-0.103337287902832,-2.066050668756,0.0687441825866699,7.06073695818056
-0.224664036427633,-0.792641953831055,-0.103141784667969,-2.0635510883727,0.0687322616577148,7.06077319780459
-0.223134342824117,-0.79132445276294,-0.103100776672363,-2.06110634426259,0.0687441825866699,7.06079751649965
-0.221247975026266,-0.789804772739746,-0.102938652038574,-2.05819000820302,0.0687322616577148,7.06080943742861
-0.217792812977926,-0.787133054142334,-0.10288143157959,-2.05208172420644,0.0687322616577148,7.06080943742861
-0.215067211781637,-0.785145120029785,-0.102837562561035,-2.04754414180898,0.0687680244445801,7.06080896059145
-0.197633091603414,-0.774059132938721,-0.102873802185059,-2.02466787914419,0.0687441825866699,7.0607970396625
-0.19091779390444,-0.770665482883789,-0.102837562561035,-2.01883997539663,0.0687079429626465,7.06077272096743
