joint_0,joint_1,joint_2,joint_3,joint_4,joint_5
-0.221846882496969,-0.756759480839111,-0.577916145324707,-1.27926524103198,0.131847858428955,6.64458352724184
-0.221823040639059,-0.756759480839111,-0.577903747558594,-1.27925379694019,0.131836414337158,6.64458352724184
-0.221834484730856,-0.756771401768066,-0.577927589416504,-1.27921755731616,0.131836414337158,6.64457208315005
-0.221823040639059,-0.756795243625977,-0.577927589416504,-1.27922947824512,0.131847858428955,6.64455968538393
-0.221858803425924,-0.756807164554932,-0.577903747558594,-1.27924139917407,0.131847858428955,6.64458352724184
-0.221883122120992,-0.756771401768066,-0.577855110168457,-1.27921755731616,0.131800174713135,6.64459592500796
-0.221846882496969,-0.756759480839111,-0.577855110168457,-1.27924139917407,0.131836414337158,6.64455968538393
-0.221823040639059,-0.756771401768066,-0.577903747558594,-1.27922947824512,0.131824016571045,6.64460736909975
-0.221823040639059,-0.756771401768066,-0.577879905700684,-1.27925379694019,0.131847858428955,6.64454776445498
-0.221858803425924,-0.756795243625977,-0.577903747558594,-1.27926524103198,0.131836414337158,6.64458352724184
-0.221834484730856,-0.756759480839111,-0.577916145324707,-1.27926524103198,0.131847858428955,6.64459592500796
-0.221834484730856,-0.756771401768066,-0.577879905700684,-1.27925379694019,0.131836414337158,6.64460736909975
-0.221858803425924,-0.756747083072998,-0.57789134979248,-1.2792776387981,0.131836414337158,6.64455968538393
-0.221846882496969,-0.756747083072998,-0.57789134979248,-1.27925379694019,0.131860256195068,6.64458352724184
-0.221810642872946,-0.756747083072998,-0.577903747558594,-1.27925379694019,0.131860256195068,6.64464360872378
-0.221846882496969,-0.756771401768066,-0.57789134979248,-1.27924139917407,0.13181209564209,6.64459592500796
-0.221810642872946,-0.756795243625977,-0.577927589416504,-1.27921755731616,0.131836414337158,6.64458352724184
-0.221834484730856,-0.756759480839111,-0.577927589416504,-1.27928908288989,0.131824016571045,6.64457208315005
-0.221834484730856,-0.756795243625977,-0.577927589416504,-1.27925379694019,0.131847858428955,6.64459592500796
-0.221834484730856,-0.756723241215088,-0.577939033508301,-1.27924139917407,0.131860256195068,6.64455968538393
-0.221810642872946,-0.756759480839111,-0.577916145324707,-1.27922947824512,0.131836414337158,6.64460736909975
-0.221846882496969,-0.756759480839111,-0.57789134979248,-1.27925379694019,0.131824016571045,6.64457208315005
-0.221834484730856,-0.756783322697022,-0.577916145324707,-1.27926524103198,0.13181209564209,6.64458352724184
-0.221834484730856,-0.756747083072998,-0.577903747558594,-1.27926524103198,0.131836414337158,6.64460736909975
-0.221846882496969,-0.756747083072998,-0.577927589416504,-1.27926524103198,0.131847858428955,6.64459592500796
-0.221823040639059,-0.756747083072998,-0.577879905700684,-1.27928908288989,0.131824016571045,6.64458352724184
-0.221834484730856,-0.756771401768066,-0.577939033508301,-1.27926524103198,0.131824016571045,6.64457208315005
-0.221834484730856,-0.756771401768066,-0.577939033508301,-1.27925379694019,0.131860256195068,6.64459592500796
-0.221799198781149,-0.756783322697022,-0.577903747558594,-1.27922947824512,0.131860256195068,6.64457208315005
-0.221823040639059,-0.756747083072998,-0.577879905700684,-1.27922947824512,0.131824016571045,6.64457208315005
-0.221834484730856,-0.756759480839111,-0.57784366607666,-1.27919371545825,0.131847858428955,6.64457208315005
-0.221834484730856,-0.756723241215088,-0.57789134979248,-1.27921755731616,0.131824016571045,6.64459592500796
-0.221883122120992,-0.756723241215088,-0.57781982421875,-1.27922947824512,0.13181209564209,6.64457208315005
-0.221823040639059,-0.756759480839111,-0.577855110168457,-1.27918131769214,0.131824016571045,6.64459592500796
-0.221858803425924,-0.756711320286133,-0.57779598236084,-1.27926524103198,0.131836414337158,6.64459592500796
-0.221834484730856,-0.756735162144043,-0.57781982421875,-1.27925379694019,0.13178825378418,6.64457208315005
-0.221823040639059,-0.756711320286133,-0.577807426452637,-1.27920563638721,0.131836414337158,6.64463121095766
-0.221846882496969,-0.756675557499268,-0.577784538269043,-1.27920563638721,0.131847858428955,6.64461976686587
-0.221858803425924,-0.756687478428223,-0.577783584594727,-1.27916891992603,0.131800174713135,6.64460736909975
-0.221858803425924,-0.756651238804199,-0.577699661254883,-1.27896435678516,0.131775856018066,6.64464360872378
-0.221823040639059,-0.756627396946289,-0.577661514282227,-1.27884276330981,0.13181209564209,6.64463168779482
-0.221810642872946,-0.756627396946289,-0.577479362487793,-1.27875645578418,0.131775856018066,6.64463168779482
-0.221823040639059,-0.756590680485107,-0.577252388000488,-1.27826579034839,0.131752014160156,6.64461976686587
-0.221858803425924,-0.756579236393311,-0.577157974243164,-1.2775457662395,0.131800174713135,6.64464360872378
-0.221799198781149,-0.756505326633789,-0.576870918273926,-1.27496560037646,0.13178825378418,6.64466745058169
-0.221823040639059,-0.756371335392334,-0.576811790466309,-1.27421648920093,0.13178825378418,6.6446912924396
-0.221799198781149,-0.756191090946533,-0.576728820800781,-1.27199395120654,0.131763935089111,6.64469176927675
-0.221786801015035,-0.755987481479981,-0.576728820800781,-1.26964505136523,0.131776332855225,6.64473992982973
-0.221786801015035,-0.755604581241943,-0.576693534851074,-1.26026566446338,0.131776332855225,6.64481145540346
-0.22177488008608,-0.755486802463867,-0.576728820800781,-1.25675805032764,0.131752014160156,6.64481145540346
-0.221762959157125,-0.755463437443115,-0.576704978942871,-1.25494559228931,0.131752014160156,6.64481145540346
-0.221798721943991,-0.755428151493408,-0.576729774475098,-1.2497628492168,0.131776332855225,6.64481145540346
-0.22175103822817,-0.755476312046387,-0.576729774475098,-1.24613793314014,0.131776332855225,6.64479953447451
-0.22177488008608,-0.755476312046387,-0.576729774475098,-1.24435742319141,0.131763935089111,6.64478713670839
-0.221739117299215,-0.755451993351318,-0.576718330383301,-1.2385094922832,0.13178825378418,6.64481145540346
-0.22175103822817,-0.755440549259522,-0.576682090759277,-1.23595555246387,0.131776332855225,6.64482337633242
-0.221786801015035,-0.75530560434375,-0.576657295227051,-1.23238165796313,0.131752014160156,6.64478713670839
-0.221739117299215,-0.755246953373291,-0.576682090759277,-1.23116000116382,0.131752014160156,6.64481145540346
-0.221690479909078,-0.755005196934082,-0.576633453369141,-1.22790558755908,0.13178825378418,6.64484674135317
-0.221678082142965,-0.754701928501465,-0.576571464538574,-1.22503312051807,0.131752014160156,6.64485913911928
-0.221605602894918,-0.754422501926758,-0.576462745666504,-1.22258265436206,0.131740093231201,6.64484721819033
-0.221570793782369,-0.753933267002441,-0.576416969299316,-1.21985943735156,0.131763935089111,6.64483482042422
-0.22149640718569,-0.753223733311035,-0.57646656036377,-1.21672137201343,0.131776332855225,6.64484721819033
-0.221388165150778,-0.752418832187988,-0.57640552520752,-1.21323092401538,0.131776332855225,6.64484721819033
-0.220334355031149,-0.749349908237793,-0.57640552520752,-1.20238478601489,0.131763935089111,6.64483482042422
-0.219203774129049,-0.747886494999268,-0.576489448547363,-1.19944842279468,0.131776332855225,6.64481145540346
-0.216740433369772,-0.744574384098389,-0.57645320892334,-1.19596035898242,0.131727695465088,6.64478713670839
-0.215314213429586,-0.742562131290772,-0.576454162597656,-1.19518120706592,0.131763935089111,6.64484674135317
-0.21191388765444,-0.738371686344482,-0.57649040222168,-1.19491846979175,0.131752014160156,6.6448109785663
