x,y,z,qx,qy,qz,qw,time
0.242146963055085,0.757691617457486,1.12800554473065,-0.452971437053672,0.130766544421666,-0.774629908887063,0.421503846164147,0.1
0.242155189861665,0.757694738026865,1.12798909341112,-0.452994112349557,0.130791755779193,-0.774606405776734,0.421514847812604,0.111064425770308
0.242151671569337,0.75768848975567,1.12800618147848,-0.452971662929571,0.130778661640421,-0.774622200554723,0.421514010028277,0.122128851540616
0.24214883392389,0.757694873130613,1.1279993980815,-0.452988279464241,0.130774346546508,-0.774621051405192,0.421499603408207,0.133193277310924
0.242155376239033,0.757691784634148,1.12799015752251,-0.453008052217603,0.130780768675635,-0.774609647960723,0.421497317259301,0.144257703081233
0.242144237596429,0.75769083303077,1.12799267709537,-0.452994292799387,0.130780527626223,-0.774613016404498,0.421505989401948,0.155322128851541
0.242151434387565,0.757689446729144,1.12800964825274,-0.452986082244834,0.130782404501652,-0.774613349197859,0.42151361924583,0.166386554621849
0.242142348969689,0.757695343547645,1.12798689829971,-0.452999765057508,0.130768555958103,-0.774610916976943,0.421507680749254,0.177450980392157
0.242150197730183,0.75769031222085,1.12799526389061,-0.452990409112264,0.1307807638975,-0.774618238616569,0.421500492822077,0.188515406162465
0.242150505380644,0.757695812813753,1.12797503146419,-0.453024239779561,0.130773335618324,-0.774603631265542,0.421493282619835,0.199579831932773
0.242150111217267,0.757696126180182,1.12800051436677,-0.452991780286524,0.130773402365386,-0.774616823879564,0.421503903172157,0.210644257703081
0.242157964508356,0.757685907935405,1.12801630994869,-0.452959484839101,0.130804509419462,-0.774624160807195,0.421515474097427,0.221708683473389
0.242143169987669,0.757704230731167,1.12796607446828,-0.453033697892868,0.130758468179153,-0.774590745954982,0.421511408924905,0.232773109243698
0.242143333830619,0.757698132609877,1.12798593612029,-0.453002517647586,0.130770203990847,-0.77460427740023,0.421516412712967,0.243837535014006
0.242159812304873,0.757688945545245,1.12799245542607,-0.453002727712813,0.130786181296291,-0.774609783562859,0.421501111119988,0.254901960784314
0.242143787000255,0.757694996956332,1.12798991238776,-0.45300407651771,0.130764803770726,-0.7746093022124,0.421507178680458,0.265966386554622
0.242149563175349,0.757692225272315,1.12799217379166,-0.452993737466173,0.130779969858869,-0.774614075655382,0.421504812661374,0.27703081232493
0.242139264993912,0.75769133344223,1.12800071081186,-0.452973347126752,0.130771514385828,-0.774619813277601,0.421518804676375,0.288095238095238
0.242146751487627,0.757695921502455,1.12799225180453,-0.452997511049224,0.130779667688432,-0.774609119004523,0.421509959855695,0.299159663865546
0.242141238456644,0.757696923670478,1.12800084457017,-0.452975388350476,0.130760980677492,-0.774621919150875,0.421516009010347,0.310224089635854
0.242147122961821,0.757691514979265,1.12800181752556,-0.452982931538176,0.130777937161711,-0.774614479191655,0.421516314646835,0.321288515406162
0.242153597922382,0.757688117917741,1.12800153025051,-0.452983205135986,0.130798285646782,-0.77461537769685,0.421508055643257,0.332352941176471
0.242155390829787,0.757699998445948,1.12797749946825,-0.453019957498289,0.130753279283297,-0.774608842293,0.421494530814352,0.343417366946779
