x,y,z,qx,qy,qz,qw,time
0.130134867450064,0.83877691005676,1.00608838103043,-0.641134737555573,-0.156743098186768,-0.75050349724572,0.0335014938816586,0.1
0.130133392239154,0.838779109443113,1.00610304717859,-0.641135693213816,-0.156734080121255,-0.750504220770138,0.0335091871281759,0.105908750934929
0.130140905340063,0.838776666490857,1.00609348641993,-0.641138799246655,-0.156733357970766,-0.750502072276572,0.0335012553247747,0.111817501869858
0.130140848535286,0.838776964221081,1.00609336762008,-0.641138900383386,-0.156732994128935,-0.750502034797716,0.033501861605723,0.117726252804787
0.130140805110989,0.83877838902094,1.00610497066286,-0.64112965178044,-0.156727064300294,-0.750510971247044,0.0335064017990642,0.123635003739716
0.130149820729711,0.838773464666329,1.00608093795384,-0.641130834260144,-0.156739303411936,-0.750508311162637,0.0334861016339482,0.129543754674645
0.130132857802694,0.838778985357847,1.0061054124293,-0.641130556627254,-0.156735605564723,-0.750508492453383,0.0335046573245607,0.135452505609574
0.130120421715587,0.838784678848014,1.00612722779769,-0.641131569256927,-0.156721988548526,-0.750508961560879,0.0335384529213458,0.141361256544503
0.130132841552123,0.83877743769331,1.00609593002746,-0.641120291285526,-0.156744930096859,-0.750515604399509,0.0334981573184647,0.147270007479432
0.130141816689744,0.838776083738014,1.00609233637247,-0.64112797258865,-0.15673912219479,-0.750510469984256,0.0334933542958289,0.153178758414361
0.130128864529382,0.838778105310971,1.00609508145754,-0.641118138634242,-0.156759876352025,-0.750514835684373,0.0334866376024933,0.159087509349289
0.130135853420472,0.838779304288643,1.00610731955637,-0.641135002987192,-0.156731461821692,-0.750505401903455,0.0335081860682269,0.164996260284218
0.130154701376016,0.838772545977816,1.00607747229152,-0.641143017662915,-0.156740467569039,-0.750498074024365,0.0334768220422433,0.170905011219147
0.130153588405384,0.838771196491009,1.0060713378972,-0.641127452821659,-0.156751006195156,-0.750509709906705,0.033464707244671,0.176813762154076
0.130142327411766,0.83877579828772,1.00609043301725,-0.641131794165084,-0.156742526430876,-0.75050674319917,0.0334877788349898,0.182722513089005
0.130143975526879,0.83877808650894,1.00610627729153,-0.641143858690556,-0.15671958525613,-0.750500418096367,0.0335059173536384,0.188631264023934
0.130137515632647,0.838778810411509,1.0061014619561,-0.641142202192616,-0.156738990467252,-0.750498149953963,0.0334976469410764,0.194540014958863
0.130131085920787,0.838782043815911,1.00611903945787,-0.641144890883382,-0.156710980416576,-0.750499960484695,0.0335366489602351,0.200448765893792
0.130142063573072,0.838776377348538,1.00609126509977,-0.641131594032922,-0.156725172613165,-0.750509420978335,0.0335128098634413,0.206357516828721
0.130145373160609,0.838775606947561,1.00609447866895,-0.641117591557637,-0.156736544197746,-0.750520176274264,0.0334866318630298,0.21226626776365
0.130129760676571,0.838779152134715,1.00610333942907,-0.641123963779229,-0.156749791871829,-0.750511639935846,0.0334939417948355,0.218175018698579
0.130143079517372,0.838778839804978,1.00610948438763,-0.641134596286326,-0.156720164440126,-0.750508095649856,0.0335084745498254,0.224083769633508
0.13014214720999,0.838774600201333,1.00608223308343,-0.641113523954383,-0.156747201922869,-0.750521411162614,0.0334869448983193,0.229992520568437
0.13014197901571,0.838775990272906,1.00609133845098,-0.64113073478527,-0.1567472585654,-0.750506842649296,0.0334836823320922,0.235901271503366
0.130138219685303,0.838781353088712,1.0061205844635,-0.641151536595259,-0.156709357397333,-0.75049506352361,0.0335267662077006,0.241810022438295
