x,y,z,qx,qy,qz,qw,time
0.496878063719686,-0.0111536610574763,1.13169576868177,0.0472299217408182,0.558144038832833,-0.828081483799337,0.022926460616925,0.1
0.496866099385073,-0.0111668096549868,1.1317046449682,0.0472430189580293,0.558126595091343,-0.82809250782658,0.0229259567512678,0.105873605947955
0.496868850725394,-0.0111649418407412,1.13171538692753,0.0472561589956981,0.558131721087244,-0.828088106110644,0.0229330737418853,0.111747211895911
0.496874408724628,-0.0111564524334196,1.13170971959275,0.0472590834504697,0.55813851626397,-0.828083080560073,0.0229431337052175,0.117620817843866
0.49687593346767,-0.0111617185805256,1.13171360593429,0.0472527761667456,0.558143948658743,-0.828079603866357,0.0229494527320383,0.123494423791822
0.496876000984994,-0.0111581235061208,1.13169891477967,0.0472379854331682,0.558154529057597,-0.828073765765112,0.022933226469335,0.129368029739777
0.496861302890004,-0.011171851668242,1.13172469955067,0.0472569578054118,0.558111279874358,-0.828102050150555,0.0229253953603956,0.135241635687732
0.496855056313055,-0.0111724810036796,1.13173381805513,0.0472857187506614,0.558123357983351,-0.828091927289766,0.0229376989504844,0.141115241635688
0.496863305292349,-0.0111670398650822,1.13173500715659,0.0472757144777545,0.558114434090479,-0.828098030786109,0.0229551015822198,0.146988847583643
0.496866493207461,-0.0111695208503092,1.13170234748167,0.0472519710088458,0.558138613927636,-0.828084053721802,0.0229202716036469,0.152862453531599
0.496862806609566,-0.0111680632906423,1.13173023818984,0.0472783362075876,0.558131126336958,-0.828087249053502,0.0229327864483204,0.158736059479554
0.496863134456292,-0.0111687966143146,1.1317153346916,0.0472515614202307,0.558131911480818,-0.828088544028745,0.0229220980381675,0.164609665427509
0.496862568740068,-0.0111690832512868,1.13171454175148,0.0472616098869916,0.558135397501651,-0.828085390917064,0.0229304085506049,0.170483271375465
0.49687328958352,-0.0111610686920778,1.13170284460249,0.0472521808347631,0.558154931309809,-0.828072482752117,0.0229405180771274,0.17635687732342
0.4968651663944,-0.0111664849284487,1.13171867268257,0.0472758300370631,0.558129293828602,-0.828088445610739,0.0229393441641885,0.182230483271375
0.496883704058902,-0.0111547654925595,1.13169962090407,0.0472298048077822,0.558156089856306,-0.828072770936211,0.022948004884124,0.188104089219331
0.496875891268483,-0.0111595780980349,1.13171150363966,0.0472493885424536,0.558144335414391,-0.828079666896191,0.0229447466816587,0.193977695167286
0.496863421137492,-0.0111679898198097,1.13172640917071,0.0472632965551829,0.558117778157407,-0.828096894455723,0.0229403551882729,0.199851301115242
0.496862811965369,-0.0111628879319768,1.13173536611827,0.0472776874104301,0.558124536324595,-0.828091682729263,0.0229344112676575,0.205724907063197
0.496865325994302,-0.0111713237352893,1.13170520671236,0.0472539710539445,0.558140843898099,-0.828082141832792,0.0229309173380882,0.211598513011152
0.496865126329228,-0.011181140976948,1.13171985692054,0.0472642143716379,0.558117302651818,-0.828097354956957,0.0229334086821299,0.217472118959108
0.49686261409595,-0.0111744534616773,1.13174304624654,0.0472788282915461,0.558109272052781,-0.828101638506423,0.0229440438256097,0.223345724907063
0.496869220624669,-0.0111639911363881,1.13172660538924,0.0472644799462421,0.558117884760757,-0.828096586718094,0.0229464313441324,0.229219330855019
0.496860045986794,-0.0111780080978617,1.13171973025667,0.0472753842593402,0.558118194264249,-0.828096061700849,0.022935384668456,0.235092936802974
0.496866303278018,-0.0111636815046786,1.13171790106354,0.047259312066518,0.558122552448056,-0.828094241688788,0.0229281650756824,0.240966542750929
0.49687860170947,-0.011156222549853,1.13171487725119,0.0472357974075568,0.558118166527252,-0.82809778790254,0.022955289291384,0.246840148698885
0.496868416859921,-0.0111675046652583,1.13172925474414,0.0472609136707431,0.558127621987175,-0.828090104803913,0.0229508592386538,0.25271375464684
0.496877672482587,-0.0111493879947122,1.1317241054545,0.0472488603762141,0.558117667134588,-0.828097641092668,0.0229458415002316,0.258587360594796
0.496874010812697,-0.0111548405868471,1.13172662786894,0.0472742475500782,0.558132631561747,-0.828085770866017,0.0229579440231004,0.264460966542751
0.496862253132513,-0.0111688269377288,1.13172671174756,0.0472678131229938,0.55811923342715,-0.828095874535169,0.0229324595081552,0.270334572490706
0.496862030697408,-0.0111572390682996,1.13176108662374,0.0472882844052334,0.558110904957102,-0.828099570959236,0.0229594534582957,0.276208178438662
0.496868511119967,-0.0111630456878359,1.13172630200201,0.0472448659045506,0.558124443834202,-0.828093657150886,0.0229330073669989,0.282081784386617
0.49686126254782,-0.0111666049998206,1.13173642085873,0.0472872570030676,0.558105858964273,-0.828103350366862,0.0229479111479634,0.287955390334573
0.49686167813444,-0.011161716235537,1.13173115601223,0.0472822157134346,0.558108885121773,-0.828101575471824,0.0229487499973961,0.293828996282528
0.496874666759068,-0.0111559417800865,1.13172234444868,0.0472584589869077,0.55811868547287,-0.828096518846611,0.0229418058213178,0.299702602230483
0.496857038619383,-0.0111778544195245,1.13172831763187,0.0472773458756778,0.558124168156256,-0.828092291752674,0.0229220816385267,0.305576208178439
0.496878008758464,-0.0111487147036237,1.13172400952481,0.0472698456678847,0.558140331103328,-0.82808083763503,0.0229577618261969,0.311449814126394
0.496865207610006,-0.0111657445147954,1.13172892967923,0.0472831915173075,0.558119741939947,-0.828094283550166,0.0229458276896144,0.317323420074349
0.496866234572053,-0.0111677024849921,1.13171733204706,0.0472654886954413,0.558139804688304,-0.82808208962016,0.0229343596202413,0.323197026022305
0.49686833049544,-0.0111690548781862,1.131730883112,0.0472655367857742,0.558119633089165,-0.828095708989742,0.0229334023979041,0.32907063197026
0.496866796634027,-0.0111634493956718,1.13174017326669,0.0472915309850893,0.558128207346638,-0.828087885420848,0.0229536332710774,0.334944237918216
0.496876000415556,-0.0111687469697752,1.13170511058904,0.0472488977898902,0.558133232289736,-0.828087294715282,0.0229405536676371,0.340817843866171
0.496869454673574,-0.011155249577367,1.13174146771824,0.0472968664878818,0.558119072168118,-0.828093059323268,0.0229780939866062,0.346691449814126
