x,y,z,time
0.005725124084456413,-0.5668628382155861,0.636075010986983,0.0
0.004886851900148753,-0.5669906216995894,0.6363492581472485,0.015873015873015872
0.004043273622139478,-0.5670831181952842,0.6365792944944239,0.031746031746031744
0.003194780728127864,-0.5671418603228057,0.6367665053325158,0.047619047619047616
0.002341777040412305,-0.5671684090950769,0.636912306544805,0.06349206349206349
0.0014846786828347394,-0.567164352518259,0.6370181435618887,0.07936507936507936
0.0006239140267054776,-0.5671313041561917,0.6370854902959135,0.09523809523809523
-0.00024007637525309656,-0.5670709016589028,0.6371158480478829,0.1111111111111111
-0.001106839866666244,-0.566984805257843,0.6371107443831703,0.12698412698412698
-0.0019759117768098026,-0.5668746962283769,0.637071731979728,0.14285714285714285
-0.0028468155225520857,-0.5667422753213696,0.6370003874481284,0.15873015873015872
-0.0037190627218317367,-0.5665892611649634,0.6368983101251018,0.1746031746031746
-0.004592153319877853,-0.5664173886386574,0.6367671208405586,0.19047619047619047
-0.005465575727234493,-0.5662284072205777,0.636608460660504,0.20634920634920634
-0.006338806970795951,-0.5660240793104824,0.6364239896053274,0.2222222222222222
-0.00721131285655782,-0.5658061785287787,0.6362153853450281,0.23809523809523808
-0.008082548145672688,-0.5655764879949923,0.6359843418732679,0.25396825396825395
-0.00895195674237875,-0.5653367985857797,0.6357325681592555,0.2698412698412698
-0.009818971895013249,-0.565088907175555,0.6354617867815882,0.2857142857142857
-0.010683016409311269,-0.5648346148606875,0.6351737325415567,0.30158730158730157
-0.011543502874442415,-0.5645757251696673,0.6348701510603971,0.31746031746031744
-0.012399833901654469,-0.5643140422607181,0.6345527973589187,0.3333333333333333
-0.013251402375313312,-0.564051369109065,0.6342234344238367,0.3492063492063492
-0.014097591716745319,-0.5637895056856972,0.6338838317577684,0.36507936507936506
-0.014937776160441835,-0.5635302471297198,0.6335357639187054,0.38095238095238093
-0.01577132104233454,-0.5632753819156677,0.6331810090471184,0.3968253968253968
-0.016597583101218092,-0.5630266900190495,0.6328213473822937,0.4126984126984127
-0.017415910791581505,-0.5627859410806761,0.6324585597715178,0.42857142857142855
-0.01822564460898489,-0.5625548925728274,0.6320944261702015,0.4444444444444444
-0.019026117427563168,-0.5623352879691341,0.6317307241370644,0.4603174603174603
-0.01981665484904469,-0.5621288549196999,0.6313692273229792,0.47619047619047616
-0.020596575563844755,-0.5619373034346494,0.6310117039588002,0.49206349206349204
-0.02136519172361789,-0.5617623240767033,0.6306599153384008,0.5079365079365079
-0.02212180932507588,-0.5616055861660789,0.6303156143030086,0.5238095238095237
-0.022865728605332883,-0.5614687359995968,0.629980543726109,0.5396825396825397
-0.023596244447880037,-0.56135339508519,0.6296564349994002,0.5555555555555556
-0.024312646799567683,-0.5612611583954318,0.6293450065233148,0.5714285714285714
-0.025014221098214252,-0.5611935926406744,0.6290479622023841,0.5873015873015872
-0.02570024871012343,-0.5611522345643717,0.628766989947463,0.6031746031746031
-0.02637000737823198,-0.5611385892636351,0.6285037601844121,0.6190476190476191
-0.027022771679492963,-0.5611541285348518,0.6282599243743391,0.6349206349206349
-0.027657813491875786,-0.5612002892491759,0.6280371135422949,0.6507936507936507
-0.028274402470838476,-0.5612784717570617,0.6278369368200156,0.6666666666666666
-0.028871806534107675,-0.5613900383259672,0.6276609800015707,0.6825396825396826
-0.029449292355590545,-0.5615363116123693,0.627510804113517,0.6984126984126984
-0.030006125866859985,-0.5617185731694916,0.6273879440029095,0.7142857142857142
-0.030541572766969016,-0.5619380619937241,0.6272939069419554,0.7301587301587301
-0.031054899039460855,-0.562195973110672,0.6272301712521957,0.746031746031746
-0.03154537147635475,-0.5624934562031533,0.6271981849509622,0.7619047619047619
-0.0320122582091379,-0.5628316142827309,0.627199364417213,0.7777777777777777
-0.03245482924574155,-0.5632115024066298,0.6272350930833074,0.7936507936507936
-0.03287235701349069,-0.563634126441366,0.627306720149906,0.8095238095238095
-0.0332641169074044,-0.564100441875487,0.6274155593286803,0.8253968253968254
-0.03362938784360423,-0.564611352682346,0.6275628876100753,0.8412698412698412
-0.03396745281713418,-0.5651677102343367,0.6277499440634325,0.8571428571428571
-0.034277599463867554,-0.565770312271188,0.6279779286630366,0.873015873015873
-0.03455912062614396,-0.5664199019221486,0.6282480011490776,0.8888888888888888
-0.03481131492133851,-0.5671171667850385,0.6285612799187407,0.9047619047619047
-0.03503348731315231,-0.5678627380620271,0.6289188409530889,0.9206349206349206
-0.035224949685088824,-0.5686571897546487,0.6293217167761023,0.9365079365079365
-0.03538502141546276,-0.5695010379185859,0.6297708954535285,0.9523809523809523
-0.035513029953496235,-0.570394739978939,0.6302673196254373,0.9682539682539681
-0.035608311396199785,-0.5713386941086547,0.6308118855795143,0.9841269841269841
-0.035670211065039585,-0.5723332386688263,0.6314054423624084,1.0
-0.03569808408229589,-0.5733786517137874,0.6320487909324123,1.0158730158730158
-0.035691295946444636,-0.5744751505605692,0.6327426833523677,1.0317460317460316
-0.03564922310577546,-0.5756228914244753,0.6334878220264273,1.0476190476190474
-0.0355712535300859,-0.5768219691203005,0.6342848589788302,1.0634920634920635
-0.035456787279637914,-0.5780724168310669,0.635134395177408,1.0793650793650793
-0.03530523707081957,-0.5793742059438383,0.6360369799019309,1.0952380952380951
-0.03511602883818964,-0.5807272459535249,0.6369931101584371,1.1111111111111112
-0.034888602291912124,-0.582131384435374,0.6380032301398929,1.126984126984127
-0.034622411470502296,-0.5835864070852921,0.6390677307338377,1.1428571428571428
-0.03431692528787184,-0.5850920378299876,0.6401869490791703,1.1587301587301586
-0.033971628074546144,-0.5866479390050297,0.6413611681697,1.1746031746031744
-0.033586020111953614,-0.5882537116029105,0.6425906165079566,1.1904761904761905
-0.03315961815981189,-0.5899088955893548,0.6438754678091471,1.2063492063492063
-0.032691955975489385,-0.5916129702889036,0.6452158407534561,1.222222222222222
-0.03218258482528366,-0.5933653548389782,0.6466117987905169,1.2380952380952381
-0.031631073986450084,-0.5951654087126121,0.6480633499947965,1.253968253968254
-0.031037011240162015,-0.5970124323085892,0.6495704469710193,1.2698412698412698
-0.03040000335415145,-0.5989056676099893,0.6511329868127154,1.2857142857142856
-0.02971967655494221,-0.6008442989091877,0.6527508111106828,1.3015873015873014
-0.028995676988854673,-0.6028274535992901,0.6544237060165521,1.3174603174603174
-0.02822767117141649,-0.6048542030314703,0.6561514023545614,1.3333333333333333
-0.02741534642453334,-0.606923563437068,0.6579335757887125,1.349206349206349
-0.026558411300956174,-0.6090344969139516,0.6597698470403917,1.3650793650793651
-0.02565659599544291,-0.6111859124755118,0.6616597821593858,1.380952380952381
-0.02470965274220377,-0.6133766671622252,0.663602892845744,1.3968253968253967
-0.023717356198034157,-0.6156055672137216,0.6655986368246993,1.4126984126984126
-0.022679503810707942,-0.6178713693008372,0.6676464182729209,1.4285714285714284
-0.02159591617204887,-0.6201727818162008,0.6697455882964959,1.4444444444444444
-0.02046643735531112,-0.6225084662214719,0.6718954454596786,1.4603174603174602
-0.019290935236420465,-0.6248770384507909,0.67409523636573,1.476190476190476
-0.01806930179840131,-0.6272770703682337,0.6763441562869843,1.492063492063492
-0.016801453418862484,-0.6297070912777457,0.6786413498452042,1.507936507936508
-0.015487331139916872,-0.6321655894843163,0.6809859117425833,1.5238095238095237
-0.014126900920023467,-0.6346510139040971,0.683376887540284,1.5396825396825395
-0.012720153867814096,-0.637161775722461,0.6858132744867358,1.5555555555555554
-0.011267106456861716,-0.6396962500971626,0.688294022392012,1.5714285714285714
-0.00976780072156334,-0.6422527779057594,0.6908180345509914,1.5873015873015872
-0.008222304433456812,-0.644829667534587,0.6933841687109079,1.603174603174603
-0.0066307112579059736,-0.647425196707541,0.6959912380867219,1.619047619047619
-0.004993140890530482,-0.6500376143524783,0.698638012418313,1.6349206349206349
-0.0033097391733157787,-0.6526651425033525,0.7013232190725665,1.6507936507936507
-0.001580678189951288,-0.6553059782356235,0.7040455441893938,1.6666666666666665
0.00019384365961150235,-0.6579582956329134,0.7068036338668815,1.6825396825396823
0.002013601606062683,-0.6606202477823598,0.709596095388411,1.6984126984126984
0.003878344478872129,-0.6632899687969303,0.712421498490164,1.7142857142857142
0.005787794696133564,-0.6659655758615302,0.7152783766649276,1.73015873015873
0.007741648276308704,-0.6686451713012608,0.7181652285042618,1.746031746031746
0.009739574871888349,-0.6713268446690014,0.7210805190760198,1.7619047619047619
0.01178121782524799,-0.6740086748497691,0.7240226813385889,1.7777777777777777
0.013866194246783956,-0.6766887321799618,0.7269901175839693,1.7936507936507935
0.015994095115416652,-0.6793650805782419,0.7299812009178701,1.8095238095238093
0.01816448540165947,-0.6820357796859116,0.732994276766894,1.8253968253968254
0.02037690421300653,-0.6846988870143711,0.7360276644164464,1.8412698412698412
0.02263086496219891,-0.6873524600967198,0.7390796585757597,1.857142857142857
0.024925855557802027,-0.6899945586412716,0.7421485309691535,1.873015873015873
0.027261338617583453,-0.6926232466842165,0.7452325319526184,1.8888888888888888
