joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
-0.004266443939281514,-0.42106286588685854,-0.002872438993738131,-1.5750287356138504,0.0032731314870614483,1.1330423118936217,3.5772922847345277e-05
-0.004266324166061596,-0.42106190704660074,-0.0028722592248251757,-1.5750370646522902,0.003285978681152453,1.1330624453573743,3.565304054434892e-05
-0.004267702321672202,-0.4210544768527258,-0.002873397724912867,-1.5750497679221678,0.0033028523498278093,1.133078144703079,3.565304054434892e-05
-0.004269440015108718,-0.4210374592380204,-0.0028757944983081683,-1.5750694220748744,0.0033284507449009596,1.1330876122416065,3.553326732443081e-05
-0.004269320241888801,-0.42102170000570566,-0.002875614729395213,-1.5750847018870602,0.003355774747005557,1.1330919864730442,3.565304054434892e-05
-0.004270638510889447,-0.42098095365807164,-0.0028743564560876032,-1.5751017195017656,0.0034198183821770125,1.1330919864730442,3.553326732443081e-05
-0.004272735742151875,-0.42095800388740484,-0.002876154036134079,-1.5751143628850333,0.003464399676326554,1.1330916869309113,3.5233616108479026e-05
-0.004275252397850173,-0.42093475446552214,-0.002877771956350678,-1.5751305415417838,0.003510802570616402,1.1330913872796955,3.553326732443081e-05
-0.004278368246897295,-0.42091030665694174,-0.0028784310363094623,-1.5751473793875763,0.0035565343858088585,1.1330910277418695,3.5233616108479026e-05
-0.004282442936202233,-0.42088501989040655,-0.0028789104564383695,-1.5751625994222351,0.00360533414076047,1.1330904285485206,3.505384719552361e-05
-0.0042879556677277355,-0.42086093161965205,-0.002880408494351972,-1.5751768007300264,0.003657202010004163,1.1330899491283917,3.529350271843808e-05
-0.004301437899867078,-0.42081197611588134,-0.002885082267922656,-1.5752034056564792,0.003768511430247652,1.133088930510607,3.505384719552361e-05
-0.00430940740048092,-0.42078423258025777,-0.0028870597259651656,-1.5752170676575314,0.0038296789373447465,1.1330882714306483,3.48740782825682e-05
-0.004318755165788444,-0.4207545116956748,-0.002888437881575772,-1.5752327670032362,0.0038961194331779657,1.1330874923593035,3.48740782825682e-05
-0.0043292413221005825,-0.4207223340420035,-0.002889995806099333,-1.5752495449624186,0.003965532050194406,1.1330868332793447,3.469430936961278e-05
-0.004340746205280494,-0.420687220308198,-0.0028914339574029765,-1.575266442694821,0.004037820969818133,1.133085994430473,3.469430936961278e-05
-0.004353329592855061,-0.4206485711918264,-0.002892991881926538,-1.5752832805406136,0.004115670508438715,1.133085155472518,3.469430936961278e-05
-0.004382271515176257,-0.4205627041560376,-0.00289850461345204,-1.575318813698855,0.004283641344716499,1.1330837174302975,3.445465384669831e-05
-0.004397791091968068,-0.4205138085388768,-0.0029020998826280705,-1.5753382281960386,0.004376255496144326,1.1330827585900398,3.403522941082842e-05
-0.004414269399934617,-0.420461197770237,-0.002906054689630011,-1.5753581818908784,0.00446839020562663,1.133081799858865,3.409511602078748e-05
-0.004431946094598815,-0.42040684941724377,-0.002910309147847904,-1.57537867500154,0.004566085534105788,1.1330812606612093,3.403522941082842e-05
-0.004450701402740747,-0.4203482464969496,-0.002914982921418588,-1.5753998870787702,0.004665506644149319,1.1330805415855574,3.3795464804835704e-05
-0.0044705353243604095,-0.42028844518995767,-0.0029204956529440907,-1.575422716967134,0.004769625656940443,1.1330797626232956,3.3915347107832064e-05
-0.004511581323210343,-0.42016734464714345,-0.0029325398428628685,-1.5754705340799,0.004982465417628497,1.133078204589689,3.361580497495853e-05
-0.004532493749224661,-0.4201047270332373,-0.002939011305563107,-1.5754944425817416,0.005093583200720118,1.1330771260852943,3.3376040368965813e-05
-0.004553526057541975,-0.42004121068384953,-0.002946081961612171,-1.575518950276932,0.0052092070748745375,1.1330767065517753,3.349592267196217e-05
-0.004575277441511111,-0.41997901249437924,-0.002954111457919049,-1.5755438176190313,0.0053278028956792525,1.1330759275895135,3.307649823609229e-05
-0.004597508245609154,-0.4199141778759908,-0.0029633393409235777,-1.5755683253142216,0.005447645230635742,1.133074908971729,3.307649823609229e-05
-0.0046197389406241185,-0.4198492832619093,-0.002973885383845675,-1.5755930127783249,0.005569213172623679,1.13307424989177,3.307649823609229e-05
