joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
-0.012814312196980565,-0.4351137103703721,-0.0018563564088645403,-1.5760134793939244,0.0027984603990489324,1.1333017104719516,9.371665409969628e-05
-0.012814252310370606,-0.4351117929080226,-0.0018567758333004102,-1.5760023340485703,0.0027984603990489324,1.1332586271284493,9.359677179669992e-05
-0.012814252310370606,-0.43510987544567314,-0.0018564164045575776,-1.5759902898586515,0.002798172768788204,1.1332174013606864,9.311746075087097e-05
-0.012827674655899991,-0.43510436271414765,-0.0018594723669947415,-1.5759800433578623,0.0028072807694897364,1.133122486319889,9.245827170900836e-05
-0.012834325887513185,-0.43510196583166927,-0.001859292598081786,-1.575974470739727,0.0028082394788478565,1.1330680779712028,9.185907836018305e-05
-0.012841216774649293,-0.4351007674449716,-0.001858453640126968,-1.5759687182435953,0.0028049797274039066,1.1330106135509963,9.11999984013987e-05
-0.01284852719530435,-0.43509932929366796,-0.0018582738712140125,-1.5759656023945483,0.0028042128297305806,1.1329528495886567,9.042092705653973e-05
-0.012855058653697625,-0.4350975317136215,-0.0018586334090399234,-1.5759662614745071,0.002809006376521183,1.1328880748568784,9.006149831370714e-05
-0.012861170578571952,-0.435095554255579,-0.0018590529425588716,-1.5759689578991183,0.0028137042792687763,1.1328213826627502,8.970196048779631e-05
-0.012879266697672021,-0.4350936367932295,-0.0018611501738212992,-1.575977466706471,0.002819648521635218,1.1326761938491816,8.832369579411204e-05
-0.012891071232067884,-0.4350927380577478,-0.0018622286782159535,-1.575981960820212,0.0028247296986865494,1.1326057865035746,8.772450244528674e-05
-0.012903894275165365,-0.4350921387553159,-0.0018625882160418644,-1.5759871740096045,0.002831057389889655,1.132541191540709,8.658600235759519e-05
-0.012918634889695397,-0.4350916594442701,-0.001862887867257816,-1.5759918477831751,0.0028388232323964036,1.1324864835408068,8.51479601370301e-05
-0.012935412848877897,-0.4350911201375312,-0.0018634870606066415,-1.5759947839723925,0.0028485064936193934,1.1324392657304727,8.382969113638314e-05
-0.012954108270409869,-0.4350906408264854,-0.0018645056783913366,-1.575996162128003,0.0028624082156444536,1.1323951637691856,8.203200200682898e-05
-0.012997191504829192,-0.4350886633684429,-0.0018677414097414558,-1.5759981395860456,0.0029034421280893165,1.1323073792710472,7.855661513379527e-05
-0.013022777813497272,-0.4350874049860522,-0.0018700784056098763,-1.5760007760149637,0.002932491911758286,1.1322599816918,7.687880830723747e-05
-0.01305004192899191,-0.43508542763709274,-0.0018725351746982147,-1.5760031728974422,0.0029693073634010783,1.1322136027303376,7.442203921889896e-05
-0.013078624313487195,-0.43508368994365626,-0.0018749919437865534,-1.5760060490909664,0.003010533087530736,1.1321692611135274,7.166561891460866e-05
-0.013109963118286772,-0.4350817124856137,-0.0018777482550077654,-1.5760096443601423,0.003053964035170288,1.1321280353457646,6.825011865153401e-05
-0.013143698696481647,-0.4350794954811314,-0.0018803249063991001,-1.5760150373184478,0.003100366929460136,1.132089026691567,6.411565181971594e-05
-0.013214285701918524,-0.43507458194295473,-0.001886436831273428,-1.5760314556307213,0.0032106218217695707,1.1320106498453464,5.428857546636187e-05
-0.013251017355940605,-0.43507176563604044,-0.0018906912894913206,-1.576040923169249,0.0032715975171818705,1.1319688248842346,4.8416306114948696e-05
-0.013289067278963333,-0.43506876956021323,-0.0018955448319749602,-1.5760511097834282,0.0033357371454621858,1.1319261610742513,4.134554098280667e-05
-0.013327536626421933,-0.43506601313990895,-0.0019007580213675891,-1.5760615360531303,0.003406683732358204,1.131882478646483,3.361580497495853e-05
-0.01336522701161875,-0.43506349648421067,-0.0019064505218060468,-1.5760723218606585,0.003481081707850041,1.1318353207227587,2.5166884232210485e-05
-0.013403336930334514,-0.4350611595974253,-0.00191274221559333,-1.5760838866304483,0.0035567261974936526,1.1317838484542067,1.6238652443633492e-05
-0.013480934705210496,-0.4350572646770333,-0.0019271232922974501,-1.5761105515525942,0.00372517647571696,1.1316668224916142,-3.954807001940901e-06
-0.013519284279449177,-0.4350556468658998,-0.001935991637476068,-1.5761253520537342,0.0038138597966034453,1.1316040849954052,-1.5519576791811828e-05
-0.013559491320344291,-0.4350541488279862,-0.0019459384870493402,-1.5761415907061778,0.00391011697377896,1.1315429055328026,-2.7024459971723698e-05
-0.01360149605036896,-0.4350530103278985,-0.0019565445256644752,-1.576159507165448,0.004006757774324064,1.131486399952854,-3.8469347458598264e-05
-0.013642961473654763,-0.43505217136994373,-0.001967570097798558,-1.576177962822374,0.004108671738138218,1.1314332498774753,-4.955480620264025e-05
-0.013685805052551172,-0.4350515721765949,-0.001978895102982436,-1.576196598248213,0.004214708169645582,1.1313800999111796,-6.0580269253644926e-05
-0.013777244706475485,-0.4350504336765072,-0.0020025040626910854,-1.5762346481712355,0.004440970210413174,1.1312656504908956,-8.394946435630126e-05
-0.013823204243502096,-0.4350500142520713,-0.0020147280215228186,-1.5762548416306812,0.0045584156847078994,1.131205249990555,-9.617342318803479e-05
-0.013871440671621011,-0.43504959482763544,-0.00202749117801034,-1.5762757540566954,0.004677011505512615,1.1311416137588641,-0.00010827749971677197
-0.013920935591213691,-0.4350491154075065,-0.0020409734101496835,-1.5762978649784904,0.004800401047640858,1.1310791160272609,-0.000119422845070773
-0.013972108208549853,-0.43504869598307067,-0.0020552946002438447,-1.5763211742869832,0.004922448431574317,1.1310222509094863,-0.00013044830812177768
-0.014025438052841479,-0.4350482765586348,-0.002070095101383835,-1.5763455622089537,0.0050485224646250534,1.1309698199097595,-0.000143511115825251
-0.01413413497699412,-0.4350471380585471,-0.00210185333061928,-1.5763977535531575,0.005310833233895037,1.130886289869839,-0.00017269269366936143
-0.0141925580192923,-0.43504683840733116,-0.002118751063021698,-1.5764239390551744,0.0054465905281687625,1.1308521348672083,-0.00018881146380999856
-0.014251939901848294,-0.43504647886950526,-0.002135828564337071,-1.5764499447882785,0.005585895204147167,1.130819777444624,-0.00020469057842772121
-0.014314377637758375,-0.4350461793273724,-0.002153025947955441,-1.5764758906347724,0.005731719208480544,1.1307886185178204,-0.00021973073509062586
-0.014376276176012667,-0.43504552013833053,-0.0021708824115325947,-1.5765015968257434,0.005876584503455802,1.1307573395996309,-0.0002348308874465678
-0.014440032290006472,-0.43504462140284883,-0.0021895178373715295,-1.5765278423234534,0.006026531150015316,1.1307267798661762,-0.00025005081302242784
-0.014570061064609301,-0.4350431233649352,-0.0022281670628261615,-1.5765827899788787,0.006341955953614917,1.130671352790622,-0.0002824082356066985
